सिंह माकपा के नीलोत्पल बसु द्वारा उठाए गए प्रश्न का जवाब दे रहे थे .	
बसु ने कहा कि पूर्व प्रधानमंत्री देऊबा की गिरफ्तारी व प्रमुख वामपंथी नेता के अंतिम संस्कार के दौरान वहां की गई कार्रवाई को देखते हुए भारत को नेपाल का समर्थन नहीं करना चाहिए .	
इसके अलावा ७५ से १०० लोग लापता हैं .	
कार निकोबार की रणनीतिक भौगोलिक स्थिति को ध्यान में रखते हुए वायु सेना की इस छोटे से बेस को सुखोई - ३० एमकेआई विमान तैनात कर देश का एक बड़ा लड़ाकू बेस बनाने की योजना थी .	
इसके तहत वायुसेना की ५ जनवरी से बेस पर दो सुखोई - ३० विमान तैनात किए जाने थे , लेकिन रविवार को आए तूफ़ान ने इस योजना पर फ़िलहाल पानी फेर दिया है .	
हालांकि वायुसेना की योजना को लेकर आश्वस्त एअर चीफ़ मार्शल एस. कृष्णास्वामी का कहना है कि हम अगले छह महीनों में बेस से लड़ाकू विमान उड़ाना शुरू कर देंगे .	
समुद्री तूफ़ान के बाद में बेस में हुए नुकसान का व्यक्तिगत रूप से जायजा लेने के बाद उन्होंने कहा कि एक वर्ष में हम बेस को पूरी तरह ऑपरेशनल बना देंगे .	
उन्होंने कहा कि समस्या जहाजों और विमानों से यहां निर्माण सामग्री लाने की है .	
इसमें रनवे बिछाने के लिए कंक्रीट भी शामिल है .	
गौरतलब है कि दूसरे विश्व युद्ध के समय ब्रिटेन के साथ - साथ अमेरिका की सेनाएं दक्षिण एशिया में जापानी सेनाओं के खिलाफ़ अंडमान -JOIN निकोबार का इस्तेमाल करती थीं .	
जबकि भारतीय वायुसेना कार निकोबार या एअर फोर्स स्टेशन कारनिक का इस्तेमाल हेलीकॅप्टर और मालवाहक विमानों के ऑपरेशंस के लिए करती रही है .	
इसके अलावा ७५ से १०० लोग लापता हैं .	
यूपीए अध्यक्ष सोनिया गांधी और वायुसेना प्रमुख एस. कृष्णास्वामी के साथ कार निकोबार का एक दिन का दौरा करने के बाद मुखर्जी ने कहा कि २७ वायुसैनिकों के मारे जाने की पुष्टि की है .	
श्रीनगर में पारा लुढ़ककर ०.५ डिग्री सेल्सियस हो गया .	
वहीं , राजस्थान का पिलानी जिला सबसे अधिक ठंडा रहा , जहां पिछली रात तापमान शून्य पर अटक गया .	
दिल्ली में दो दिन की चमकीली धूप के बाद मंगलवार का दिन इस मौसम का सबसे ठंडा दिन रहा .	
आधिकारिक सूत्रों ने बताया कि जम्मू व कश्मीर में बारामुला के गुलमर्ग स्थित स्कींग रिजार्ट में बर्फ़ की पांच इंच मोटी परत बिछ गई .	
पूरे कुपवाड़ा जिले में जगह -JOIN जगह बर्फ़ की छह इंच से लेकर दो फीट मोटी पर्त तक देखी गई .	
श्रीनगर में आज हुई बर्फ़बारी से तापमान गिरकर ०.५ डिग्री सेल्सियस हो गया .	
पहाड़ों की यह सर्दी मैदानी इलाकों को भी कंपकंपा गई .	
यहां पारा लुढ़कर शून्य डिग्री हो गया है .	
इसके अलावा माउंट आबू में तापमान दो डिग्री रहा .	
यहां कल रात तापमान शून्य था .	
जबकि राष्ट्रीय राजधानी दिल्ली में मंगलवार को इस मौसम की सबसे अधिक ठंड पड़ी .	
यहां न्यूनतम तापमान ५.१ डिग्री सेल्सियस रहा जोकि सोमवार को ५.७ था .	
इसी के साथ पूरे महानगर पर कोहरे की घनी परत छाई रही .	
मौसम विभाग के अधिकारियों के मुताबिक कुछ समय तक कोहरे की यही स्थिति बनी रहेगी .	
पालम क्षेत्र में तड़के जबरदस्त कोहरा छा गया जिसके कारण पांच सौ मीटर की दूरी पर भी दिखना बंद हो गया .	
इसके चलते समय पर विमानों की उड़ानों में दिक्कतें आई .	
लेकिन भारतीय विमान पत्तन के प्रवक्ता के अनुसार विमानों के उतरने व उड़ान भरने भर की रोशनी थी .	
सुबह नौ बजे सफदरजंग इलाके में पचास मीटर तक भी नहीं देखा जा सकता था .	
इसलिए सुबह सड़कों पर भी यातायात न के बराबर रहा .	
राजधानी में वाहन फ़ॉग लाइट के बावजूद रेंगते नज़र आए .	
इसी कारण रेल विभाग ने आज सात ट्रेनें रद्द कर दी हैं .	
इनमें दिल्ली से हावड़ा जनता एक्सप्रेस , दिल्ली - मालदा फरक्का एक्सप्रेस , मुगलसराय -JOIN बरेली एक्सप्रेस , दिल्ली - मुगलसराय लालकिला एक्सप्रेस , अंबाला -JOIN इलाहाबाद ऊंचाहार एक्सप्रेस , दिल्ली - फरुखाबाद कालिंदी एक्सप्रेस व नई दिल्ली - रीवां एक्सप्रेस शामिल हैं .	
उसकी उम्र दस लाख वर्ष है और उसे अभी तक का सबसे नवजात नया ग्रह माना जा रहा है .	
अमेरिकी अंतरिक्ष एजेंसी नासा के पिट्जर टेलीस्कोप की इस ताजा खोज से खगोल विज्ञानियों में काफ़ी उत्साह है .	
नए ग्रह के अध्ययन से अंतरिक्ष की कुछ गूढ़ गुत्थियां सुलझ सकती हैं .	
कभी किसी तारे या ग्रह के बारे में पता चलता है तो कभी मंगल की कई गुत्थियां सुलझ जाती हैं .	
न्यूयॉर्क की रोचेस्टर यूनिवर्सिटी के खगोलशास्त्री डैन वाटसन के अनुसार इस संभावित सबसे कम उम्र ग्रह को कोकू ताउ -JOIN ४ नाम के तारे के चक्कर काटते देखा गया है .	
यह वर्ष तारामंडल में लगभग ४२० प्रकाशवर्ष दूर है .	
वैज्ञानिक इसे ' बेबी प्लेनेट ' भी कह रहे हैं .	
वैज्ञानिक सौ ऐसे ग्रहों का पता लगा चुके हैं जो हमारे सौरमंडल से बाहर हैं .	
लेकिन आमतौर पर माना जाता है कि यह अरबों साल पुराने होते हैं .	
पृथ्वी और इसके सभी पड़ोसी ग्रह लगभग साढ़े चार अरब साल पुराने हैं .	
यहां वैज्ञानिकों ने धूल में छिद्र पाया .	
माना जा रहा है कि यह ग्रह इसी धूल के मिलने से बना है .	
नासा मुख्यालय में वाटसन ने बताया कि यह ' बेबी प्लेनेट ' दस लाख साल पुराना है और हमारे द्वारा अभी तक देखे गए ग्रहों में यह सबसे युवा है .	
वाशिंगटन के कारनेजी इंस्टीट्यूशन के खगोलशास्त्री एलन बॉस ने इस नई खोज को एक चुनौती बताया .	
कोकू ताउ -JOIN ४ के पास देखे गए ग्रह को बनने में लगभग चालीस लाख साल का समय लगता है .	
जो चट्टानी सतह और गैस के संवर्धन से बनता है .	
वैकल्पिक स्पष्टीकरण से माना जा सकता है कि गैस शीघ्र संचित हो जाती है .	
बॉस ने कहा कि अगर यह सच है तो इसमें ग्रहीय प्रणाली के संदर्भ में ' गूढ़ निहितार्थ ' है .	
इससे ग्रहीय निर्माण के कई मुख्य सिद्धांतों से संबंधित कई जानकारी मिल सकती हैं .	
वहीं पिट्जर ने स्टेलर नर्सरी क्षेत्र में ३०० हाल ही में बने तारों का पता लगाया है .	
यह पृथ्वी से १३,७०० प्रकाश वर्ष दूर सेंटॅरस तारामंडल में स्थित हैं .	
गौरतलब है कि नासा के पिट्जर स्पेस टेलीस्कोप से स्टेलर नर्सरी से निकलने वाली इंफ्रारेड किरणों का अध्ययन किया जाता है .	
इसके पास ही पिट्जर टेलीस्कोप ने कुछ धूल के कणों के साक्ष्य भी पाए गए हैं जो बर्फ़ , मिथेनॉल और कार्बन डाइऑक्साइड की परत से ढंके हैं .	
इस खोज को महत्वपूर्ण माना जा रहा है .	
खगोलशास्त्रियों का मानना है कि इसके अध्ययन से पुच्छल तारों के बारे में जरूरी जानकारी मिल सकती है .	
समझा जाता है कि पृथ्वी पर पानी की मौजूदगी का पुच्छल तारों से संबंध है .	
अंतरिक्ष में इस तरह की सामग्री को तो पाया गया है लेकिन धूल की डिस्क में इसका पाया जाना नई बात है .	
पाकिस्तानियों द्वारा जम्मू -JOIN कश्मीर में भारतीय नागरिकता हासिल कर जमीन -JOIN जायदाद खरीदने के मामले प्रकाश में आए हैं .	
ऐसे आधा दर्जन मामले प्रकाश में आए हैं जिनमें पाकिस्तानियों ने जम्मू - कश्मीर में स्थायी निवासी का प्रमाण हासिल कर जमीन - जायदाद खरीदी .	
आधिकारिक सूत्रों ने बताया कि इन पाकिस्तानियों ने पंजाब के वाघा बॉर्डर होते हुए भारत में प्रवेश किया था .	
कश्मीर आकर उन्होंने अधिकारियों की मिलीभगत से स्थायी निवासी होने का प्रमाण हासिल किया .	
इसके बाद यहां जमीन -JOIN जायदाद भी खरीदी .	
ये तमाम मामले पुंछ जिले के मेंधर शहर से जुड़े हैं .	
एक वरिष्ठ अधिकारी ने बताया कि मेंधर में पाकिस्तानियों के बसने के पीछे नापाक इरादा छिपा हो सकता है .	
मेंधर नियंत्रण रेखा के पास स्थित रणनीतिक महत्व का शहर है .	
इस इलाके से होकर आतंकवादी भारत में प्रवेश करते रहे हैं .	
लाल दीन नामक एक व्यक्ति ने पाकिस्तानियों के इस इलाके में स्थायी निवासी के रूप में बसने के मामले से भारतीय विदेश मंत्रालय को अवगत कराया .	
इसके बाद जम्मू -JOIN कश्मीर के राजस्व अधिकारियों ने मामले की गहन छानबीन की .	
लाल दीन का दावा सही निकला .	
उल्लेखनीय है कि पिछले साल एक फ़र्जी भारतीय नागरिक द्वारा संसदीय चुनाव लड़ने का मामला प्रकाश में आया था .	
फकर दीन नामक पाकिस्तानी नागरिक के पुत्र जुल्फ़िकार ने स्थायी निवासी होने का प्रमाण हासिल कर पुंछ के सल्वा गांव में जमीन - जायदाद खरीदी थी .	
इसके बाद पिछले साल हुए संसदीय चुनाव में उसने किस्मत आजमाने का भी फैसला किया .	
लाल दीन की शिकायत पर प्रशासन ने पूरे मामले की छानबीन की .	
मेंधर के सब - डिवीजनल मजिस्ट्रेट और पुंछ के उपायुक्त द्वारा सौंपी गयी रिपोर्ट के आधार पर जम्मू के डिवीजनल आयुक्त वी. आर. शर्मा ने जुल्फ़िकार और उसके परिवार का स्थायी निवासी वाला प्रमाण रद्द करने का आदेश दिया .	
वैसे जुल्फ़िकार का परिवार खुद को भारतीय नागरिक बताता रहा .	
अधिकारी मानते हैं कि राज्य में फ़र्जी भारतीय नागरिकों की संख्या काफ़ी अधिक होगी .	
गुजरात के मुख्यमंत्री नरेंद्र मोदी के खिलाफ़ बागियों का नेतृत्व करने वाले पुरुषोत्तम सोलंकी के विरुद्ध कड़ा रुख अपनाते हुए भाजपा ने उन्हें शुक्रवार को कारण बताओ नोटिस जारी कर दिया .	
पार्टी ने राज्य में नेतृत्व परिवर्तन की किसी संभावना से इनकार किया है .	
भारतीय जनता पार्टी के अध्यक्ष वेंकैया नायडू ने कहा कि फिलहाल गुजरात में नरेंद्र मोदी को उनके पद से नहीं हटाया जाएगा .	
मुख्यमंत्री मोदी को हटाने की भारी मुहिम चल रही है और उनके विरोध में पूर्व मुख्यमंत्री सुरेश मेहता दिल्ली तक आ पहुंचे .	
पार्टी अध्यक्ष ने विधानसभा सत्र चलने तक पार्टी के सभी विधायकों से एकजुट रहने और उसके बाद बातचीत करने का निर्देश दिया है .	
वेंकैया ने कहा कि विधायक किसी भी मामले को ज्यादा हवा न दें .	
वहीं विपक्ष के नेता अमरसिंह चौधरी ने कहा है कि विधायकों के तेवरों को देखते हुए मोदी का जाना तय है .	
नरेंद्र मोदी को हटाने के स्वर केवल गुजरात से नहीं उठ रहे हैं .	
भाजपा के एक बड़े वर्ग का मानना है कि गुजरात के दंगों में मोदी सरकार की भूमिका के कारण मुसलमानों में भारी नाराजगी थी और उन्होंने भाजपा विरोधियों को जमकर वोट डाले .	
बिहार से हारे पूर्व केंद्रीय मंत्री शाहनवाज हुसैन सार्वजनिक रूप से पार्टी मुख्यालय में कह रहे हैं कि उनकी हार की सबसे बड़ी वजह मोदी हैं .	
उल्लेखनीय है कि बृहस्पतिवार को गुजरात भाजपा के वरिष्ठ नेता ए. के. पटेल के जन्मदिन के अवसर पर आयोजित भोज नरेंद्र मोदी विरोधी नेताओं के लिए एक तरह से शक्ति परीक्षण बन गया था और उसके बाद स्पष्ट हुआ कि पार्टी के १२७ विधायकों में मोदी विरोधियों की संख्या लगभग ६० है .	
इसमें सबसे मुखर पुरुषोत्तम सोलंकी रहे .	
लेकिन भाजपा अध्यक्ष वेंकैया नायडू ने उन्हें आडे हाथों लिया है .	
हालांकि वेंकैया के अनुसार सोलंकी ने माना कि सार्वजनिक रूप से विरोध व्यक्त करके उनसे गलती हो गई .	
लेकिन पार्टी ने मीडिया के सामने बयान देने के कारण उन्हें कारण बताओ नोटिस जारी किया है .	
भाजपा के प्रदेश अध्यक्ष राजेंद्र सिंह राणा ने बताया कि नायडू ने नोटिस में सोलंकी से माफ़ीनामा देने को कहा है .	
भाजपा अध्यक्ष ने सोलंकी और उनके साथी विधायकों को सलाह दी कि अगर कोई समस्या है तो वे लोग विधानसभा सत्र के बाद संपर्क करें .	
इस समय विधानसभा में विपक्षी कांग्रेस को जवाब देना है .	
दिलचस्प तथ्य यह है कि कुछ साल पहले लगभग ऐसी ही परिस्थितियां खड़ी करके गुजरात के तत्कालीन मुख्यमंत्री केशूभाई पटेल का तख्ता पलट दिया गया था और उसमें नरेंद्र मोदी ने अहम भूमिका निभाई थी .	
इस बार वैसा ही खेल केशूभाई और उनके गण मोदी के साथ खेल रहे हैं .	
विरोधी खेमा दिल्ली तक लगातार अपना संदेश पहुंचा रहा है .	
इसके पहले मोदी विरोधी नेताओं ने लालकृष्ण आडवाणी से मुलाकात की थी .	
आडवाणी ने स्पष्ट किया कि गुजरात की समस्या को सुलझाने की कोशिशें चल रही हैं और उन्हें भरोसा है कि समस्या का समाधान निकाल लिया जाएगा .	
प्राकृतिक आपदा आते ही राहत कोष के नाम पर ठग भी सक्रिय हो उठते हैं .	
संवेदनशील व भावुक लोगों द्वारा राहत कोष में दी गई राशि कई बार फरेबियों की जेब में चली जाती है .	
दिल्ली के मुख्य आयकर आयुक्त आर के. अग्रवाल सचेत करते हैं - राहत कोष में दान देने से पहले संस्था की विश्वसनीयता परख लें .	
दान की पावती जरूर लें .	
राहत कोष में दान के लिए प्रधानमंत्री राष्ट्रीय सहायता कोष सर्वाधिक लोकप्रिय है .	
इस कोष में दान दी गई रकम पर आयकर की १०० फ़ीसदी छूट प्राप्त है .	
यदि आपकी कुल आय ५ लाख रुपए है और आप ५० हजार रुपए प्रधानमंत्री राष्ट्रीय सहायता कोष में दान करते हैं तो आयकर संबंधी गणना के लिए आपकी कुल आय ४ लाख ५० हजार मानी जाएगी .	
पर ध्यान रहे , आप अपनी कुल आमदनी के १० फ़ीसदी से अधिक की दान राशि पर कर छूट का दावा नहीं कर सकते .	
गौरतलब है कि किसी भी संस्था को दान देकर दान की रकम पर १०० फ़ीसदी कर राहत का दावा नहीं किया जा सकता .	
सेक्शन ८० जी के तहत ५० फ़ीसदी से लेकर १०० फ़ीसदी तक की छूट का प्रावधान है .	
आयकर अधिवक्ता अरविंद शर्मा कहते हैं - आयकर अधिनियम की धारा ८० जी के अंतर्गत केवल उन्हीं संस्थाओं को दान देने दान की रकम पर १०० फ़ीसदी कर छूट प्राप्त होती है , जिन्हें धारा ३५ एसी के तहत दान संग्रह करने की अनुमति दी गई है .	
इसलिए दान देने से पहले संस्था को दी गई छूट और उस छूट की अवधि पर नज़र डाल लें .	
आयकर में छूट का दावा करने के लिए यह ज़रूरी है .	
बैंक से अधिक से अधिक लोगों को जोड़ने के लिए एसबीआई ने लांच की रिच सेविंग एकाउंट स्कीम .	
इसके तहत एकाउंट खुलवाने वाले उपभोक्ताओं को बैंक गोल्ड डेबिट कार्ड के साथ ही ड्राफ़्ट बनवाने और चेक क्लेक्शन के कमीशन पर पचास प्रतिशत तक की छूट दी जाएगी .	
खाते में पच्चीस हजार से अधिक जमा राशि होते ही टर्म डिपाज़िट के मुताबिक ब्याज दरें लागू हो जाएंगी .	
स्कीम मध्यम आय वर्ग के उपभोक्ताओं को ध्यान में रखकर लांच की गई है .	
इस स्कीम का लाभ न्यूनतम पच्चीस हजार रुपया बैलेंस रखने वाले उपभोक्ता ही उठा सकते हैं .	
निर्धारित राशि से अधिक जमा होने पर एक हजार के गुणज पर विशेष ब्याज दिया जाएगा .	
दूसरी तरफ़ तिमाही बैलेंस बिगड़ने पर उपभोक्ताओं को चपत भी लगेगी .	
बैंक इसके लिए पांच सौ रुपया कमीशन के रूप में काट लेगा .	
उपभोक्ता को ड्राफ़्ट बनवाने और आउट स्टेशन चेक कलेक्शन के कमीशन पर अब पचास फ़ीसदी छूट दी जाएगी .	
गुरुद्वारा साहिबजादा अजीत सिंह फेस -JOIN २ की प्रबंधक कमेटी की बैठक सोमवार को गुरुद्वारा परिसर में जोगिंदर सिंह सौंधी की अध्यक्षता में हुई .	
इसमें डेरा सच्चा सौदा की ओर से माफ़ी मांगने के फैसले का स्वागत करते हुए कहा गया कि यह एक अच्छा कदम है .	
इससे समाज में भाईचारा बढ़ेगा और शांति का प्रसार होगा .	
बैठक में वक्ताओं ने कहा माफ़ी से पंजाब का माहौल अच्छा बन जाएगा .	
अब सभी सिख संगठनों और श्रद्धालुओं को गुरु साहिबान की ओर से दर्शाए गए मार्ग पर चलने की ज़रूरत है .	
लोगों से अपील की गई कि इस हालत में शांति बनाए रखी जाए और पंजाब के माहौल को खराब होने से बचाया जाए , ताकि प्रदेश तरक्की के जिस रास्ते पर चल रहा है , उस पर चलता रहे .	
इस अवसर पर बैठक में महिंदर सिंह , अमरजीत सिंह पेलिया , अजीत सिंह , बलवंत सिंह , राजिंदर सिंह छतवाल , कुलवंत सिंह , मलकीयत सिंह सेखों , गुरबचन सिंह सैनी , बलदेव सिंह , राम लाल सेवक , सुरिंदर सिंह सैनी , बीबी इंद्रजीत कौर कपूर , साधु सिंह पंधेर और महीपाल सिंह आदि ने हिस्सा लिया और पंजाब की उन्नति की कामना की .	
राष्ट्रपति ए. पी. जे. अब्दुल कलाम ने पटना विश्वविद्यालय ( पीयू ) से विज्ञान की मानद डिग्री डीएससी स्वीकार करने से इनकार कर दिया है .	
पीयू ने राष्ट्रपति को उनकी बिहार यात्रा के दौरान शुक्रवार को मानद डिग्री प्रदान करने का फैसला किया था .	
कलाम शुक्रवार को अपने व्यस्त कार्यक्रम से समय निकाल कर दरभंगा में अपने सहकर्मी रहे एक वैज्ञानिक से भी मिलेंगे .	
पीयू के रजिस्ट्रार वी. के. यादव ने बताया कि राष्ट्रपति भवन ने विश्वविद्यालय को सूचित किया है कि कलाम किसी विश्वविद्यालय की मानद डिग्री स्वीकार नहीं करते .	
पीयू ने अब तक कई हस्तियों को मानद डिग्री से नवाजा है .	
पीयू सूत्रों के मुताबिक विश्वविद्यालय ने वर्ष १९४८ में देश के पहले गवर्नर जनरल लॉर्ड माउंट बेटन को डीएससी से सम्मानित किया था .	
विशवविद्यालय ने वर्ष २००२ में पूर्व केंद्रीय मंत्री यशवंत सिन्हा और इग्नू के उपकुलपति एच. पी. दीक्षित को मानद पीएचडी से विभूषित किया था .	
कलाम दरभंगा में अपने पूर्व वैज्ञानिक सहकर्मी से भी मुलाकात करेंगे .	
दरभंगा के जिलाधिकारी उपेंद्र शर्मा ने बताया कि राष्ट्रपति भवन से प्राप्त निर्देशों के मुताबिक वर्मा से कलाम की मुलाकात का प्रबंध कर लिया गया है .	
अपने पूर्व बॉस से मुलाकात को लेकर उत्साहित वर्मा ने कहा कि यह कलाम की महानता है कि उन्होंने मुलाकात के लिए समय निकाला .	
उन्होंने कहा कि कलाम के कार्यकाल के दौरान ही उन्होंने एलसीए तेजस्वा की डिजाइन तैयार की थी , जिसे वर्ष २००२ में पूर्व प्रधानमंत्री अटल बिहारी वाजपेयी ने राष्ट्र को समर्पित किया था .	
राष्ट्रपति ए. पी. जे. कलाम के एक सुरक्षा जवान द्वारा ले जाया जा रहा सामान बृहस्पतिवार की सुबह मुगलसराय -JOIN बक्सर के बीच ट्रेन से चोरी हो गया .	
लांस नायक नीरज कुमार ने बृहस्पतिवार को बक्सर थाने में चोरी की शिकायत दर्ज करायी है .	
शिकायत में उन्होंने कहा है कि कुर्ला -JOIN पटना एक्सप्रेस से जबलबुर से दानापुर की यात्रा में सामान चोरी हुआ .	
गवर्नमेंट रेलवे पुलिस के मुताबिक चोरी गए सामान में लॉगबुक और दैनिक उपयोग की वस्तुएं थीं .	
कुमार ने कहा कि राष्ट्रपति की बिहार यात्रा के मद्देनज़र वह राष्ट्रपति के काफ़िले के अन्य सुरक्षागार्डों के साथ ट्रेन से जबलपुर से पटना जा रहे थे .	
उन्होंने कहा कि उनके सामान में मोटरसाइकिलों के लॉगबुक थे .	
मोटरसाइकिलों को सड़क मार्ग से पटना भेजा गया है .	
सामान की बरामदगी के लिए तलाशी अभियान जारी है .	
जम्मू कश्मीर में पुलिस ने शनिवार को भीड़ को तितर -JOIN बितर करने के लिए आंसू गैस के गोलों का सहारा लिया ।	
शुक्रवार को पुलिस की गोली से कथित तौर पर हुई एक युवक की मौत और दूसरे के घायल होने के विरोध में करीब १००० लोग जम्मू -JOIN अख्नूर राजमार्ग को जाम कर प्रदर्शन कर रहे थे ।	
सूत्रों का कहना है कि भीड़ ने यहां से १४ किलोमीटर दूर डोमना के निकट राजमार्ग को सुबह से जाम कर दिया ।	
भीड़ को तितर -JOIN बितर करने के लिए पुलिस ने आंसू गैस के गोले छोड़े ।	
इससे एक व्यक्ति जख्मी हो गया ।	
उसकी शिनाख्त ज्योति प्रकाश के रूप में की गई ।	
उसे इलाज के लिए अस्पताल ले जाया गया ।	
उल्लेखनीय है कि जम्मू में शुक्रवार को पुलिस चौकी के निकट कथित तौर पर रुकने का इशारा मिलने के बावजूद भागने की कोशिश के दौरान पुलिसकर्मी सतपाल की गोली से दसवीं कक्षा का छात्र निशू कुमार की मौत हो गई थी ।	
जबकि उसका रिश्तेदार राकेश शर्मा घायल हो गया था ।	
इसके बाद यहां हिंसा भड़क गई ।	
केन्द्र सरकार नक्सल प्रभावित क्षेत्रों में रोजगार गारंटी कानून को लागू करने को प्राथमिकता देगी .	
नक्सलवाद को समाप्त करने पर मंगलवार को लोकसभा में केंद्रीय गृहमंत्री शिवराज पाटिल ने कहा कि कानून व्यवस्था राज्यों का मामला है .	
इसलिए नक्सली हिंसा से निपटने की मुख्य जिम्मेदारी राज्यों की है .	
पाटिल ने कहा कि इसका मतलब यह नहीं है कि केंद्र की कोई जिम्मेदारी नहीं है .	
केंद्र इस मसले पर राज्यों की पूरी मदद कर रहा है .	
लोकसभा में प्रश्नोत्तरकाल में गृहमंत्री ने कहा कि केंद्र का मानना है कि नक्सल समस्या को सि‍र्फ़ पुलिस के बल पर ही खत्म नहीं किया जा सकता .	
इसके लिए संबंधित क्षेत्रों का विकास करना भी जरूरी है .	
राज्यों को प्रत्येक जिले के विकास के लिए ३६ -JOIN ३६ करोड़ रुपये दिए गए हैं .	
प्रभावित क्षेत्रों के विकास के लिए रोजगार गारंटी कानून को प्राथमिकता से लागू किया जाएगा .	
पाटिल ने कहा कि नक्सल प्रभावित राज्यों को सुरक्षा बलों की २६ बटालियन दी गई हैं .	
राज्यों की पुलिस के आधुनिकीकरण के लिए भी करोड़ों रुपये दिए गए हैं .	
नक्सल समस्या को लेकर कई सदस्य खासकर बिहार के सांसद सवाल पूछना चाहते थे लेकिन अध्यक्ष ने समय की पाबंदी का हवाला देकर उन्हें मौका देने से इनकार कर दिया .	
बाद में अध्यक्ष ने कहा कि इस मसले पर सदन में अल्पकालिक चर्चा की जाएगी .	
पाटिल ने दावा किया कि इस साल अक्टूबर तक जम्मू -JOIN कश्मीर में आतंकवादी घटनाओं में कमी आई है , लेकिन पूर्वोत्तर में कुछ बढ़ोतरी हुई है .	
इस साल अक्तूबर तक कुल १७३६ आतंकी घटनाएं हुई .	
इनमें ४९० आम लोग और सुरक्षा बलों के १७० जवान मारे गए .	
जबकि पिछले साल अब तक २२२३ आतंकी घटनाओं में ६२४ आम लोग और २३९ सुरक्षा जवान मारे गए .	
पूर्वी सीमा पर अवैध घुसपैठ की समस्या के समाधान के लिए भारत ने शुक्रवार को बांग्लादेश से ' एक उपयुक्त व्यवस्था या प्रोटोकॉल ' स्थापित करने को कहा है .	
प्रत्यर्पण संधि और आपराधिक मामलों में परस्पर कानूनी सहायता पर समझौते के लिए भारत द्वारा जोर दिए जाने के बाद बांग्लादेश इन प्रस्तावों पर विचार करने को राजी हो गया है .	
दोनों पक्ष एक -JOIN दूसरे के यहां पकड़े गए अपराधियों को अपने देश के दूतावास के अधिकारियों से मिलने की इजाजत देने पर राजी हो गए हैं .	
दोनों देशों के बीच दो दिनी सचिव स्तरीय बैठक शनिवार को खत्म हुई .	
इस मौके पर दोनों पक्षों ने सुरक्षा संबंधी मुद्दों और गिरफ़्तार अपराधियों को उच्चायोग के अधिकारियों से मिलने की इजाजत देने पर राजी होते हुए एक संयुक्त घोषणा - पत्र जारी किया .	
